Site ID,Date,On Road,Direction,Ref Road,Travel,ADT 2020,AM Hour,AM Volume,PM Hour,PM Volume,2019,2018,2017,2016,,,,,,,,
2998,5/27/2020,Northern Ave,E,El Mirage Rd,B,22161,5:45 AM,1340,3:45 PM,1817,24014,24470,23089,26926,,,,,,,,
2846,,Northern Ave,E ,Reems Rd,B ,C,,,,,3421,1520,3030,2341,,,,,,,,
4039,10/5/2020,Oatman Rd,E,Agua Caliente Rd,B,17,10:00 AM,7,1:15 PM,1,11,C,2,0,,,,,,,,
4751,6/24/2020,Ocotillo Rd,W ,Meridian Rd,B ,24084,10:15 AM,1675,4:45 PM,1717,21753,20499,19897,20761,,,,,,,,
3538,,Ocotillo Rd,E ,Val Vista Dr,B ,C,,,,,4515,3943,5484,3918,,,,,,,,
3888,10/5/2020,Old Agua Caliente Rd,W,571st Ave,B,18,8:00 AM,3,3:30 PM,3,19,29,44,30,,,,,,,,
7266,10/5/2020,Old Ajo Rd,E,SR 85,B,127,8:45 AM,15,12:30 PM,19,282,162,171,147,,,,,,,,
4433,3/16/2020,Old El Mirage Rd,N,Beardsley Rd,B,1736,11:15 AM,161,12:45 PM,179,1919,2291,2235,1864,,,,,,,,
4434,3/16/2020,Old El Mirage Rd,N,Wescott Dr,B,3566,10:15 AM,329,1:30 PM,370,4186,4809,4674,4706,,,,,,,,
3298,9/21/2020,Old US 80,N,Agua Caliente Extension Rd,B,450,8:45 AM,38,4:30 PM,47,501,360,358,665,,,,,,,,
3371,9/21/2020,Old US 80,S,Agua Caliente Extension Rd,B,432,8:45 AM,37,4:30 PM,47,456,344,399,584,,,,,,,,
3293,9/21/2020,Old US 80,E,Arlington School Rd,B,643,10:15 AM,60,4:15 PM,62,689,623,840,724,,,,,,,,
3299,9/21/2020,Old US 80,N,Desert Rose Rd,B,485,8:45 AM,42,4:00 PM,46,583,444,429,384,,,,,,,,
3373,9/23/2020,Old US 80,S,Enterprise Rd,B,362,6:30 AM,36,2:30 PM,36,386,276,343,513,,,,,,,,
3217,9/2/2020,Old US 80,E,Palo Verde Rd,B,1235,10:45 AM,94,4:15 PM,100,1369,1222,1432,1525,,,,,,,,
4724,9/2/2020,Old US 80,W,Palo Verde Rd,B,1469,11:00 AM,111,4:00 PM,114,1453,1234,1652,1838,,,,,,,,
3374,9/23/2020,Old US 80,N,Patterson Rd,B,394,6:00 AM,38,3:00 PM,38,432,273,359,517,,,,,,,,
3376,9/23/2020,Old US 80,S,Patterson Rd,B,470,9:30 AM,38,2:30 PM,48,531,347,446,530,,,,,,,,
4721,9/16/2020,Old US 80,E,Salome Hwy,B,1237,6:15 AM,93,2:15 PM,103,1200,1220,1381,1321,,,,,,,,
3291,9/16/2020,Old US 80,W,Salome Hwy,B,1022,6:15 AM,65,2:15 PM,84,872,868,998,890,,,,,,,,
3303,9/29/2020,Old US 80,N,Watermelon Rd,B,886,5:15 AM,73,3:15 PM,83,556,696,572,703,,,,,,,,
3215,9/2/2020,Old US 80,E,Wilson Ave,B,37,10:30 AM,8,8:45 PM,6,12,42,33,41,,,,,,,,
4722,9/28/2020,Old US 80,N,Woods Rd,B,582,8:30 AM,58,1:15 PM,53,638,471,C,336,,,,,,,,
4723,9/28/2020,Old US 80,S,Woods Rd,B,1072,8:45 AM,77,4:15 PM,85,961,970,C,725,,,,,,,,
2950,1/8/2020,Olive Ave,E ,99th Ave,B ,33471,7:30 AM,2353,4:30 PM,2650,33516,28859,27645,27686,,,,,,,,
2951,1/8/2020,Olive Ave,W ,99th Ave,B ,33658,7:30 AM,2252,4:00 PM,2650,33384,28129,29888,28639,,,,,,,,
2952,1/8/2020,Olive Ave,W ,103rd Ave,B ,30893,7:00 AM,2246,4:15 PM,2343,30734,26805,26065,C,,,,,,,,
2953,1/8/2020,Olive Ave,E ,109th Ave,B ,23787,6:15 AM,1770,4:15 PM,2116,23751,17595,22122,C,,,,,,,,
4159,1/8/2020,Olive Ave,E ,114th Ave,B ,27567,7:00 AM,2094,5:00 PM,2176,27805,19296,22917,19250,,,,,,,,
2882,6/24/2020,Olive Ave,W ,Beardsley Csr,B ,1528,7:15 AM,226,6:30 PM,73,1292,1268,1147,936,,,,,,,,
2881,6/24/2020,Olive Ave,E ,Citrus Rd,B ,7125,11:00 AM,471,5:15 PM,515,C,8993,10617,10506,,,,,,,,
2845,6/4/2020,Olive Ave,E ,Litchfield Rd,B ,9532,6:45 AM,684,5:15 PM,742,C,9381,5911,13884,,,,,,,,
2844,6/2/2020,Olive Ave,W ,Litchfield Rd,B ,5550,7:00 AM,368,3:15 PM,502,5984,5761,12714,4107,,,,,,,,
2843,6/2/2020,Olive Ave,E ,Reems Rd,B ,5298,6:45 AM,361,3:00 PM,491,5824,4890,6181,5395,,,,,,,,
2999,5/27/2020,Olive Ave - Peoria,E,El Mirage Rd,B,17059,6:45 AM,1121,5:15 PM,1527,17921,C,24874,18727,,,,,,,,
3416,10/5/2020,Painted Rock Dam Rd,N,I 8,B,348,10:15 AM,24,5:15 PM,37,626,555,768,600,,,,,,,,
3417,10/5/2020,Painted Rock Dam Rd,E,Rocky Point Rd,B,67,11:15 AM,7,12:30 PM,13,133,118,120,111,,,,,,,,
3418,10/5/2020,Painted Rock Dam Rd,N,Rocky Point Rd,B,36,11:15 AM,5,12:30 PM,10,58,98,72,98,,,,,,,,
4199,2/24/2020,Palmeras Dr,E ,99th Ave,B ,2426,10:00 AM,262,12:45 PM,236,2518,3484,2855,3560,,,,,,,,
3064,2/24/2020,Palmeras Dr,W ,Del Webb Blvd,B ,1210,10:45 AM,138,12:15 PM,120,1211,1549,1280,2096,,,,,,,,
4197,2/26/2020,Palmeras Ln,N,Lindgren Ave,B,1805,11:15 AM,176,12:45 PM,241,1492,1652,1913,1720,,,,,,,,
7053,2/26/2020,Palo Verde Dr - Maricopa County,N,Union Hills Dr,B,787,10:45 AM,83,1:15 PM,76,752,757,724,816,,,,,,,,
7052,2/26/2020,Palo Verde Dr - Maricopa County,S,Union Hills Dr,B,2841,11:15 AM,365,12:30 PM,281,1872,1995,2295,2811,,,,,,,,
3272,9/2/2020,Palo Verde Rd,N,Baseline Rd,B,897,10:15 AM,79,2:00 PM,66,1159,932,1269,847,,,,,,,,
3273,9/2/2020,Palo Verde Rd,S,Baseline Rd,B,1125,10:15 AM,98,5:15 PM,88,1259,1228,1062,871,,,,,,,,
7258,9/2/2020,Palo Verde Rd,N,Old US 80,B,760,9:15 AM,73,2:00 PM,59,688,883,731,821,,,,,,,,
7259,9/2/2020,Palo Verde Rd,S,Old US 80,B,154,7:30 AM,14,3:30 PM,13,128,145,124,140,,,,,,,,
3246,9/8/2020,Palo Verde Rd,N,Southern Ave,B,1474,7:00 AM,119,1:45 PM,132,1623,1294,1294,1376,,,,,,,,
3860,9/8/2020,Palo Verde Rd,S,Yuma Rd,B,1446,10:00 AM,101,2:15 PM,123,1724,1420,1636,769,,,,,,,,
3375,9/23/2020,Patterson Rd,E,Old US 80,B,236,9:00 AM,27,2:00 PM,28,230,172,152,159,,,,,,,,
4515,8/17/2020,Patton Rd,E ,299th Ave,B ,604,7:30 AM,55,2:15 PM,47,607,469,505,504,,,,,,,,
3441,8/10/2020,Patton Rd,W ,Crozier Rd,B ,4230,7:30 AM,274,5:15 PM,325,4642,3983,4138,4076,,,,,,,,
3446,8/10/2020,Patton Rd,W ,US 60,B ,4944,7:30 AM,352,5:00 PM,375,5748,4769,5903,5320,,,,,,,,
7143,7/20/2020,Peak View Rd,E,56th St,B,614,10:15 AM,41,4:30 PM,73,665,667,566,450,,,,,,,,
4517,8/17/2020,Peak View Rd,W ,299th Ave,B ,470,7:30 AM,53,2:15 PM,38,445,306,391,396,,,,,,,,
7245,8/18/2020,Peninsula Blvd,E,North Park Rd,B,618,10:30 AM,61,2:45 PM,68,530,604,580,474,,,,,,,,
3026,1/8/2020,Peoria Ave,E ,99th Ave,B ,2,3:41 PM,0,12:15 PM,1,16018,15896,13786,14814,,,,,,,,
3015,1/13/2020,Peoria Ave,E,105th Ave,E,4154,11:15 AM,384,12:15 PM,376,4685,4209,6038,3594,,,,,,,,
3016,1/13/2020,Peoria Ave,E ,105th Ave,W ,4522,10:45 AM,364,3:15 PM,453,4319,4229,4142,4234,,,,,,,,
2962,1/13/2020,Peoria Ave,E,108th Ave,E,2829,8:15 AM,240,1:30 PM,226,2996,3168,2989,2435,,,,,,,,
2963,1/13/2020,Peoria Ave,E ,108th Ave,W ,3228,11:00 AM,232,4:15 PM,368,2947,3147,3529,1429,,,,,,,,
7300,1/13/2020,Peoria Ave,W,111th Ave,B,2909,8:15 AM,177,4:30 PM,251,3090,3831,3489,C,,,,,,,,
3028,1/13/2020,Peoria Ave,E ,Balboa Dr,E ,4477,11:15 AM,393,12:30 PM,385,4505,5713,4266,4634,,,,,,,,
3027,1/13/2020,Peoria Ave,E,Balboa Dr,W,4695,11:15 AM,376,3:15 PM,481,4590,4770,6202,4900,,,,,,,,
2979,6/2/2020,Peoria Ave,E ,Bullard Ave,B ,5445,7:15 AM,347,3:45 PM,447,5074,4917,5706,5256,,,,,,,,
7215,6/24/2020,Peoria Ave,W,Citrus Rd,B,7159,8:15 AM,494,4:15 PM,630,697,507,465,446,,,,,,,,
2978,6/4/2020,Peoria Ave,E ,Litchfield Rd,B ,3472,10:00 AM,284,2:45 PM,254,3480,3186,3601,3381,,,,,,,,
2848,6/2/2020,Peoria Ave,E ,Sarival Ave,B ,5260,10:15 AM,330,1:45 PM,419,4535,4055,2673,2532,,,,,,,,
2920,12/2/2020,Perryville Rd,S,Broadway Rd,B,1002,7:15 AM,77,4:45 PM,104,611,1042,332,767,,,,,,,,
2921,12/2/2020,Perryville Rd,N,Lower Buckeye Rd,B,3766,6:45 AM,279,4:30 PM,358,3165,3172,1951,3210,,,,,,,,
2917,12/2/2020,Perryville Rd,N,MC 85,B,745,6:00 AM,67,5:00 PM,70,429,770,804,766,,,,,,,,
7219,6/17/2020,Perryville Rd,N,McDowell Rd,B,5809,8:00 AM,336,5:15 PM,538,4717,4827,4977,3183,,,,,,,,
7210,6/22/2020,Perryville Rd,S,Northern Ave,B,118,10:00 AM,11,4:00 PM,12,55,153,123,146,,,,,,,,
7214,6/24/2020,Perryville Rd,N,Olive Ave,B,737,8:45 AM,62,1:15 PM,50,992,671,594,366,,,,,,,,
7160,12/2/2020,Perryville Rd,N,Roosevelt St,B,745,6:00 AM,67,5:00 PM,70,6304,3519,5887,5199,,,,,,,,
2923,6/17/2020,Perryville Rd,N ,Thomas Rd,B ,4572,10:00 AM,312,5:15 PM,356,4210,5304,4901,2580,,,,,,,,
3813,12/7/2020,Perryville Rd,S,Van Buren St,B,3932,7:15 AM,278,5:00 PM,376,3564,3480,3393,3371,,,,,,,,
4290,7/28/2020,Phon D Sutton Rd,N ,Bush Hwy,B ,697,10:15 AM,49,12:45 PM,65,367,427,451,317,,,,,,,,
3378,9/30/2020,Pierpoint Rd,W,Old US 80,B,19,6:30 AM,4,2:30 PM,2,42,169,24,9,,,,,,,,
3129,7/28/2020,Pinnacle Peak Rd,W ,83rd Ave,B ,2600,11:00 AM,196,1:30 PM,201,2715,3550,3069,3115,,,,,,,,
3132,7/28/2020,Pinnacle Peak Rd,E ,99th Ave,B ,2698,9:45 AM,222,4:30 PM,220,C,2754,2454,2779,,,,,,,,
4934,8/5/2020,Pinnacle Peak Rd,W,117th Ave,B,2765,8:15 AM,186,5:00 PM,260,3046,2888,3246,3128,,,,,,,,
4936,8/5/2020,Pinnacle Peak Rd,E,123rd Ave,B,1322,8:00 AM,94,5:15 PM,120,1375,1267,2077,1382,,,,,,,,
4026,9/21/2020,Pioneer Rd,W ,I 17,B ,1252,5:30 AM,171,1:30 PM,157,1186,889,1574,1133,,,,,,,,
3890,10/5/2020,Poco Dinero Rd,W,Painted Rock Dam Rd,B,21,11:15 AM,6,4:15 PM,5,122,58,31,99,,,,,,,,
4530,8/26/2020,Powell St,E,Eagle Eye Rd,B,196,11:15 AM,11,7:30 PM,24,237,201,249,242,,,,,,,,
3614,7/14/2020,Power Rd,N ,Elliot Rd,B ,21790,9:45 AM,1308,4:45 PM,1736,25407,25677,24438,25120,,,,,,,,
3613,7/14/2020,Power Rd,N,Guadalupe Rd,B,25655,11:15 AM,1625,4:45 PM,2067,22709,31048,29954,31294,,,,,,,,
8291,7/14/2020,Power Rd,N,Guadalupe Rd,N,12125,8:00 AM,817,2:00 PM,892,,,,,,,,,,,,
8292,7/14/2020,Power Rd,N,Guadalupe Rd,S,13530,11:15 AM,850,4:45 PM,1229,,,,,,,,,,,,
4815,6/23/2020,Power Rd,N ,Hunt Hwy,B ,2486,11:15 AM,168,5:15 PM,222,3055,3611,3371,2965,,,,,,,,
3574,7/13/2020,Power Rd,N,Queen Creek Rd,B,19599,11:15 AM,1315,4:15 PM,1566,20015,20728,19775,C,,,,,,,,
8283,7/13/2020,Power Rd,N,Queen Creek Rd,N,9429,7:30 AM,681,3:00 PM,661,,,,,,,,,,,,
8284,7/13/2020,Power Rd,N,Queen Creek Rd,S,10170,11:15 AM,671,5:00 PM,921,,,,,,,,,,,,
3576,,Power Rd,N ,Ray Rd,B ,C,,,,,42124,36880,35515,41198,,,,,,,,
4050,6/1/2020,Power Rd,S ,Riggs Rd,B ,7216,11:00 AM,511,4:15 PM,639,11615,8866,C,6721,,,,,,,,
7079,7/14/2020,Power Rd,N,Warner Rd,B,23628,11:15 AM,1507,4:45 PM,1780,28643,26597,23761,24473,,,,,,,,
4250,,Power Rd,N,Williams Field Rd,N,C,,,,,15186,15042,14431,13924,,,,,,,,
4251,,Power Rd,N ,Williams Field Rd,S ,C,,,,,8917,10513,11958,14907,,,,,,,,
4332,1/7/2020,PRICE RD,N ,RIGGS RD,B ,705,11:00 AM,71,2:30 PM,87,850,1282,921,1226,,,,,,,,
4810,7/6/2020,Queen Creek Rd,E,I 10,E,7203,4:45 AM,744,5:00 PM,474,9851,6723,8711,8397,,,,,,,,
4811,7/6/2020,Queen Creek Rd,E ,I 10,W ,6210,11:00 AM,339,3:15 PM,763,12016,10895,8917,7430,,,,,,,,
4238,7/6/2020,Queen Creek Rd,W,Price Rd,E,6486,5:15 AM,481,3:15 PM,454,11310,C,1735,7857,,,,,,,,
4239,7/6/2020,Queen Creek Rd,W ,Price Rd,W ,5730,6:15 AM,335,5:45 PM,474,C,7706,1678,8244,,,,,,,,
3116,3/16/2020,R H Johnson Blvd,W ,128th Ave,E ,7928,11:00 AM,726,2:15 PM,708,9157,9208,9439,10382,,,,,,,,
3115,3/16/2020,R H Johnson Blvd,W,128th Ave,W,7538,10:15 AM,720,1:30 PM,757,8316,9779,9667,9058,,,,,,,,
3111,3/16/2020,R H Johnson Blvd,N,Bell Rd,N,9602,10:45 AM,852,2:00 PM,834,11078,10932,12533,12598,,,,,,,,
3112,3/16/2020,R H Johnson Blvd,N ,Bell Rd,S ,3264,11:15 AM,240,12:15 PM,461,10625,12573,11494,12538,,,,,,,,
4122,3/18/2020,R H Johnson Blvd,E,Camino Del Sol,E,6460,10:45 AM,664,12:15 PM,685,8565,9750,9669,9338,,,,,,,,
4094,3/18/2020,R H Johnson Blvd,E ,Camino Del Sol,W ,2445,11:15 AM,13,12:15 PM,642,8922,9427,9995,9655,,,,,,,,
3094,3/18/2020,R H Johnson Blvd,W,Camino Del Sol,E,7317,11:00 AM,763,12:30 PM,712,9631,11234,9333,9067,,,,,,,,
3095,3/18/2020,R H Johnson Blvd,W ,Camino Del Sol,W ,6854,11:00 AM,763,12:30 PM,723,9162,9881,10076,9514,,,,,,,,
3126,4/1/2020,R H Johnson Blvd,N,Grand Ave,N,3406,10:45 AM,322,12:15 PM,287,6486,6664,4718,6424,,,,,,,,
3127,4/1/2020,R H Johnson Blvd,N ,Grand Ave,S ,3849,10:15 AM,381,1:00 PM,344,7121,7999,6319,5964,,,,,,,,
4095,3/23/2020,R H Johnson Blvd,E,Meeker Blvd,B,7970,11:00 AM,874,12:45 PM,795,21228,23773,19205,19758,,,,,,,,
8269,3/23/2020,R H Johnson Blvd,E,Meeker Blvd,E,3904,11:00 AM,440,12:45 PM,390,,,,,,,,,,,,
8270,3/23/2020,R H Johnson Blvd,E,Meeker Blvd,W,4066,11:00 AM,434,12:30 PM,410,,,,,,,,,,,,
4096,3/23/2020,R H Johnson Blvd,W,Meeker Blvd,B,12806,11:00 AM,1298,12:15 PM,1239,13017,13758,12968,13609,,,,,,,,
8271,3/23/2020,R H Johnson Blvd,W,Meeker Blvd,E,6357,9:45 AM,660,12:15 PM,607,,,,,,,,,,,,
8272,3/23/2020,R H Johnson Blvd,W,Meeker Blvd,W,6449,11:15 AM,661,12:15 PM,632,,,,,,,,,,,,
4099,3/25/2020,R H Johnson Blvd,E,Stardust Blvd,B,6582,11:00 AM,720,1:00 PM,631,10798,12328,11246,12407,,,,,,,,
8273,3/25/2020,R H Johnson Blvd,E,Stardust Blvd,E,3296,11:00 AM,366,12:15 PM,316,,,,,,,,,,,,
8274,3/25/2020,R H Johnson Blvd,E,Stardust Blvd,W,3286,11:00 AM,354,1:00 PM,333,,,,,,,,,,,,
4100,3/25/2020,R H Johnson Blvd,W,Stardust Blvd,B,3253,11:00 AM,349,12:45 PM,335,10606,11131,10130,11748,,,,,,,,
8275,3/25/2020,R H Johnson Blvd,W,Stardust Blvd,E,0,2:42 PM,0,2:42 PM,0,,,,,,,,,,,,
8276,3/25/2020,R H Johnson Blvd,W,Stardust Blvd,W,3253,11:00 AM,349,12:45 PM,335,,,,,,,,,,,,
4090,3/16/2020,R H Johnson Blvd,N,Whispering Oaks Dr,B,17629,11:15 AM,1977,12:15 PM,1652,17871,19829,20714,24942,,,,,,,,
8267,3/16/2020,R H Johnson Blvd,N,Whispering Oaks Dr,N,8437,11:15 AM,763,1:45 PM,737,,,,,,,,,,,,
8268,3/16/2020,R H Johnson Blvd,N,Whispering Oaks Dr,S,9192,11:15 AM,1214,12:15 PM,966,,,,,,,,,,,,
3265,12/7/2020,Rainbow Rd,N,Beloat Rd,B,993,9:45 AM,80,3:15 PM,102,469,1203,1280,888,,,,,,,,
3194,12/14/2020,Rainbow Rd,N,Broadway Rd,B,2685,10:45 AM,166,5:15 PM,266,3374,3708,1661,2931,,,,,,,,
3178,12/9/2020,Rainbow Rd,N,Southern Ave,B,2461,10:45 AM,161,3:45 PM,271,3223,2700,2094,2925,,,,,,,,
3179,12/9/2020,Rainbow Rd,S,Southern Ave,B,2745,11:00 AM,176,3:45 PM,283,3411,1381,3408,3466,,,,,,,,
3251,12/9/2020,Rainbow Valley Rd,N,Narramore Rd,B,2368,11:15 AM,174,5:00 PM,211,2605,2187,2201,2167,,,,,,,,
3836,12/9/2020,Rainbow Valley Rd,N,Ray Rd,B,704,11:15 AM,45,4:45 PM,73,818,553,1138,723,,,,,,,,
3832,12/9/2020,Ray Rd,E,Airport Rd,B,115,11:00 AM,10,4:45 PM,12,128,131,174,137,,,,,,,,
4804,7/6/2020,Ray Rd,E ,Mountain Rd,B ,1057,8:45 AM,68,4:30 PM,97,1341,1218,932,499,,,,,,,,
3252,12/9/2020,Ray Rd,E,Tuthill Rd,B,377,9:45 AM,28,4:45 PM,47,500,457,371,540,,,,,,,,
4060,7/13/2020,Recker Rd,N ,Chandler Heights Rd,B ,1201,11:15 AM,80,5:00 PM,106,1339,1294,1305,1331,,,,,,,,
4746,5/6/2020,Recker Rd,N ,University Dr,B ,8437,10:45 AM,685,12:30 PM,688,11099,11520,10411,8797,,,,,,,,
3645,5/6/2020,Recker Rd,S ,University Dr,B ,6476,10:30 AM,539,12:30 PM,596,8615,8415,8314,8283,,,,,,,,
2837,6/4/2020,Reems Rd,N ,Glendale Ave,B ,625,6:45 AM,71,4:45 PM,50,C,409,705,389,,,,,,,,
4513,8/10/2020,Reems Rd,S,Jomax Rd,B,688,9:15 AM,62,2:15 PM,77,C,639,416,455,,,,,,,,
2892,,Reems Rd,N ,Olive Ave,B ,C,,,,,6505,6341,6933,6811,,,,,,,,
3588,1/15/2020,Riggs Rd,E ,Alma School Rd,B ,24742,7:45 AM,1751,4:45 PM,2138,23480,21886,14467,18901,,,,,,,,
4326,1/8/2020,Riggs Rd,E ,Dobson Rd,B ,23645,7:45 AM,1696,4:30 PM,1942,21751,21103,13057,20167,,,,,,,,
4328,1/8/2020,Riggs Rd,E ,E J Robson Blvd,B ,26175,8:00 AM,1822,4:30 PM,2184,25242,25567,24028,22944,,,,,,,,
3498,6/1/2020,Riggs Rd,E ,Hawes Rd,B ,13046,6:45 AM,958,4:15 PM,975,8816,7098,4645,6592,,,,,,,,
3583,1/7/2020,Riggs Rd,E,I 10,B,19651,6:45 AM,1688,5:15 PM,1680,17560,17718,15833,15603,,,,,,,,
7031,1/7/2020,Riggs Rd,W,I 10,B,4838,7:00 AM,338,5:15 PM,415,7214,6759,6541,6671,,,,,,,,
3581,1/6/2020,Riggs Rd,E,Maricopa Rd,B,4678,7:00 AM,376,3:45 PM,395,7122,7390,7406,7444,,,,,,,,
3582,1/6/2020,Riggs Rd,W,Maricopa Rd,B,4419,6:45 AM,380,4:45 PM,401,10022,9985,9666,9381,,,,,,,,
4049,,Riggs Rd,E ,Power Rd,B ,C,,,,,11492,C,C,8426,,,,,,,,
4051,,Riggs Rd,E ,Recker Rd,B ,C,,,,,C,11172,C,8918,,,,,,,,
3480,,Riggs Rd,E ,Rittenhouse Rd,B ,C,,,,,C,13870,16245,12019,,,,,,,,
4048,6/1/2020,Riggs Rd,E ,Sossaman Rd,B ,13910,6:45 AM,1023,4:00 PM,1099,C,C,6229,5138,,,,,,,,
3586,1/7/2020,Riggs Rd,E ,Sun Lakes Blvd,B ,21633,7:15 AM,1671,4:30 PM,1830,22826,16573,16738,18681,,,,,,,,
7250,8/24/2020,Rincon Rd,N,US 93,B,745,8:00 AM,64,12:30 PM,70,589,919,949,667,,,,,,,,
4066,7/22/2020,Rio Verde Dr,W ,144th St,B ,8888,10:45 AM,703,12:30 PM,735,8715,8285,7156,7295,,,,,,,,
4783,7/22/2020,Rio Verde Dr,E ,156th St,B ,5698,10:15 AM,458,1:15 PM,484,5417,3971,4138,3959,,,,,,,,
3691,7/22/2020,Rio Verde Dr,W ,Forest Rd,B ,2567,7:00 AM,209,1:15 PM,269,2610,1948,2068,2049,,,,,,,,
4214,,Rittenhouse Rd,N,Cloud Rd,B,C,,,,,C,19804,18605,18624,,,,,,,,
3481,,Rittenhouse Rd,N ,Riggs Rd,B ,C,,,,,C,26526,26205,20638,,,,,,,,
7251,8/24/2020,Rockaway Hills Dr,E,Castle Hot Springs Rd W,B,329,10:15 AM,43,3:30 PM,36,316,386,453,315,,,,,,,,
4523,8/24/2020,Rockaway Hills Dr,E ,US 60,B ,458,7:30 AM,72,3:00 PM,74,391,424,421,360,,,,,,,,
3420,10/7/2020,Rocky Point Rd,S,Hyder Rd,B,2,6:00 AM,1,1:15 PM,1,8,4,0,9,,,,,,,,
3419,10/5/2020,Rocky Point Rd,W,Painted Rock Dam Rd,B,35,9:15 AM,4,5:15 PM,7,97,73,64,52,,,,,,,,
3210,12/14/2020,Rooks Rd,N,Southern Ave,B,37,7:00 AM,2,1:45 PM,15,94,61,139,79,,,,,,,,
7239,7/28/2020,Rose Garden Ln,W,112th Ave,B,453,10:15 AM,46,1:15 PM,50,356,458,602,926,,,,,,,,
3421,10/7/2020,Saddle Rd,E,Rocky Point Rd,B,1,3:20 PM,0,1:30 PM,1,25,3,20,1,,,,,,,,
7059,3/2/2020,Saddle Ridge Dr,E,99th Ave,B,312,11:00 AM,39,3:30 PM,32,385,387,340,696,,,,,,,,
7060,3/2/2020,Saddle Ridge Dr,W,99th Ave,B,730,11:00 AM,105,3:30 PM,63,677,884,606,805,,,,,,,,
3242,11/9/2020,Saint Johns Rd,W,51st Ave,B,1161,11:15 AM,70,3:45 PM,104,3036,C,2236,2164,,,,,,,,
4729,11/9/2020,Saint Johns Rd,S,Ray Rd,B,356,7:45 AM,20,3:45 PM,42,1842,1220,1127,955,,,,,,,,
7294,11/16/2020,Salome Hwy,E,395th Ave,B,1248,9:30 AM,90,3:00 PM,108,1269,1189,1149,1643,,,,,,,,
7352,11/23/2020,Salome Hwy,E,411th Ave,B,354,9:45 AM,31,3:30 PM,39,1188,1032,1281,1240,,,,,,,,
3347,11/23/2020,Salome Hwy,W,411th Ave,B,738,9:45 AM,64,3:45 PM,75,1042,809,877,1029,,,,,,,,
3366,10/19/2020,Salome Hwy,N,Baseline Rd,B,3040,5:15 AM,249,5:30 PM,295,2707,2774,2054,2342,,,,,,,,
3464,8/26/2020,Salome Hwy,S ,Eagle Eye Rd,B ,416,7:45 AM,35,1:30 PM,53,NC,528,640,424,,,,,,,,
4534,8/26/2020,Salome Hwy,W ,Eagle Eye Rd,B ,418,10:45 AM,49,3:45 PM,41,379,416,441,333,,,,,,,,
3896,11/23/2020,Salome Hwy,E,I 10,B,56,5:45 AM,9,3:15 PM,11,83,42,106,102,,,,,,,,
3466,12/7/2020,Salome Hwy,N ,I 10,B ,557,11:00 AM,62,1:30 PM,66,195,538,585,466,,,,,,,,
3345,11/23/2020,Salome Hwy,S,Indian School Rd,B,20,8:45 AM,6,3:45 PM,3,27,26,9,17,,,,,,,,
3346,11/23/2020,Salome Hwy,W,Indian School Rd,B,19,8:30 AM,3,3:45 PM,4,7,45,28,45,,,,,,,,
3289,9/16/2020,Salome Hwy,N,Old US 80,B,443,10:45 AM,37,5:00 PM,36,526,467,617,761,,,,,,,,
3432,11/16/2020,Salome Hwy,W,Wickenburg Rd,B,984,7:15 AM,82,2:45 PM,82,C,815,1025,1667,,,,,,,,
3436,11/16/2020,Salome Hwy,E,Wintersburg Rd,B,2657,5:15 AM,224,4:45 PM,245,2504,2191,1368,2227,,,,,,,,
4816,6/16/2020,San Tan Blvd,W ,172nd St,B ,2916,7:15 AM,202,5:00 PM,252,3261,4525,4219,2624,,,,,,,,
3496,6/16/2020,San Tan Blvd,W ,Ellsworth Rd,B ,3458,7:30 AM,269,4:45 PM,270,3641,3555,2984,2597,,,,,,,,
3514,6/16/2020,San Tan Blvd,E ,Power Rd,B ,5190,7:30 AM,315,4:45 PM,464,5362,5103,6987,1033,,,,,,,,
4046,6/16/2020,San Tan Blvd,E ,Sossaman Rd,B ,4393,7:30 AM,304,5:00 PM,390,5030,6831,532,5555,,,,,,,,
3513,6/16/2020,San Tan Blvd,E ,Tangelo Ave,B ,2816,9:15 AM,200,4:45 PM,233,2893,2761,5584,2503,,,,,,,,
3760,11/9/2020,Santa Cruz Rd,S,Beltline Rd,B,345,10:00 AM,19,4:30 PM,34,458,430,554,397,,,,,,,,
7034,1/27/2020,Santa Fe Dr,E,99th Ave,B,558,9:45 AM,56,12:45 PM,66,590,760,616,532,,,,,,,,
2942,2/11/2020,Santa Fe Dr,W ,99th Ave,B ,1288,10:45 AM,123,1:00 PM,141,1294,1164,1133,1583,,,,,,,,
2840,,Sarival Ave,N ,Bethany Home Rd,B ,C,,,,,1266,1145,1656,921,,,,,,,,
2889,,Sarival Ave,N ,Camelback Rd,B ,C,,,,,1734,C,1884,1420,,,,,,,,
2841,,Sarival Ave,N ,Glendale Ave,B ,C,,,,,1440,1191,1670,1027,,,,,,,,
7203,6/4/2020,Sarival Ave,N,Northern Ave,B,2140,11:00 AM,152,3:30 PM,169,2731,1907,2090,1649,,,,,,,,
2842,6/2/2020,Sarival Ave,N ,Olive Ave,B ,1526,11:15 AM,124,3:45 PM,138,3292,2293,2439,2394,,,,,,,,
7407,8/10/2020,Seven Springs Rd,S,Racken Sack Rd,B,127,11:15 AM,12,6:30 PM,14,209,131,NC,109,,,,,,,,
